,pop_grid_pop,geometry,pop_grid_id
32,,"POLYGON ((3474055.220364005 -563.1102906387539, 3475086.039264355 -563.15022430235, 3475085.963519352 -1587.1047378293224, 3474055.144652566 -1586.9921943167274, 3474055.220364005 -563.1102906387539))",32
33,,"POLYGON ((3475086.039264355 -563.15022430235, 3476116.931280113 -563.1901756678315, 3476116.8555015353 -1587.2173312304615, 3475085.963519352 -1587.1047378293224, 3475086.039264355 -563.15022430235))",33
34,,"POLYGON ((3476116.931280113 -563.1901756678315, 3477147.896443686 -563.2301447407093, 3477147.8206315245 -1587.3299745356755, 3476116.8555015353 -1587.2173312304615, 3476116.931280113 -563.1901756678315))",34
35,,"POLYGON ((3477147.896443686 -563.2301447407093, 3478178.934787494 -563.2701315264975, 3478178.8589417376 -1587.442667760505, 3477147.8206315245 -1587.3299745356755, 3477147.896443686 -563.2301447407093))",35
36,,"POLYGON ((3459631.3395093563 -1585.421814762699, 3460661.138157857 -1585.5336614611329, 3460660.991188669 -2608.47454652014, 3459631.192605414 -2608.2905395500156, 3459631.3395093563 -1585.421814762699))",36
37,,"POLYGON ((3460661.138157857 -1585.5336614611329, 3461691.0094690896 -1585.6455578316695, 3461690.8624346345 -2608.658635209375, 3460660.991188669 -2608.47454652014, 3460661.138157857 -1585.5336614611329))",37
38,,"POLYGON ((3461691.0094690896 -1585.6455578316695, 3462720.953475321 -1585.7575038897076, 3462720.8063755813 -2608.8428056430557, 3461690.8624346345 -2608.658635209375, 3461691.0094690896 -1585.6455578316695))",38
39,,"POLYGON ((3462720.953475321 -1585.7575038897076, 3463750.970208832 -1585.869499650656, 3463750.8230437846 -2609.02705784653, 3462720.8063755813 -2608.8428056430557, 3462720.953475321 -1585.7575038897076))",39
40,,"POLYGON ((3463750.970208832 -1585.869499650656, 3464781.059701908 -1585.9815451299319, 3464780.912471535 -2609.211391845164, 3463750.8230437846 -2609.02705784653, 3463750.970208832 -1585.869499650656))",40
41,178.1832733154297,"POLYGON ((3464781.059701908 -1585.9815451299319, 3465811.221986851 -1586.093640342962, 3465811.0746911303 -2609.3958076643376, 3464780.912471535 -2609.211391845164, 3464781.059701908 -1585.9815451299319))",41
42,292.0111999511719,"POLYGON ((3465811.221986851 -1586.093640342962, 3466841.4570959634 -1586.2057853051833, 3466841.309734876 -2609.5803053294453, 3465811.0746911303 -2609.3958076643376, 3465811.221986851 -1586.093640342962))",42
43,300.3393859863281,"POLYGON ((3466841.4570959634 -1586.2057853051833, 3467871.7650615685 -1586.3179800320418, 3467871.617635092 -2609.764884865899, 3466841.309734876 -2609.5803053294453, 3466841.4570959634 -1586.2057853051833))",43
