,pop_grid_pop,geometry,pop_grid_id
17,295.9726257324219,"POLYGON ((687912.8760725185 7819571.6672083065, 688786.503470923 7819562.422576621, 688776.7171281124 7818639.930885455, 687903.1350700846 7818649.1787901595, 687912.8760725185 7819571.6672083065))",17
18,333.0523681640625,"POLYGON ((688786.503470923 7819562.422576621, 689660.1339765453 7819553.135014439, 689650.3022924535 7818630.640035063, 688776.7171281124 7818639.930885455, 688786.503470923 7819562.422576621))",18
19,230.52589416503906,"POLYGON ((689660.1339765453 7819553.135014439, 690533.7676037737 7819543.804520903, 690523.890577492 7818621.306238125, 689650.3022924535 7818630.640035063, 689660.1339765453 7819553.135014439))",19
20,157.253173828125,"POLYGON ((690533.7676037737 7819543.804520903, 691407.4043669967 7819534.431095151, 691397.4819976122 7818611.929493779, 690523.890577492 7818621.306238125, 690533.7676037737 7819543.804520903))",20
21,116.771240234375,"POLYGON ((691407.4043669967 7819534.431095151, 692281.0442806042 7819525.014736315, 692271.0765671998 7818602.50980116, 691397.4819976122 7818611.929493779, 691407.4043669967 7819534.431095151))",21
22,80.7474594116211,"POLYGON ((692281.0442806042 7819525.014736315, 693154.6873589836 7819515.555443528, 693144.6743006381 7818593.047159394, 692271.0765671998 7818602.50980116, 692281.0442806042 7819525.014736315))",22
23,61.72108840942383,"POLYGON ((693154.6873589836 7819515.555443528, 694028.3336165256 7819506.053215912, 694018.2752123137 7818583.541567609, 693144.6743006381 7818593.047159394, 693154.6873589836 7819515.555443528))",23
24,,"POLYGON ((694028.3336165256 7819506.053215912, 694901.9830676176 7819496.508052591, 694891.8793166095 7818573.993024927, 694018.2752123137 7818583.541567609, 694028.3336165256 7819506.053215912))",24
25,,"POLYGON ((694901.9830676176 7819496.508052591, 695775.6357266519 7819486.919952681, 695765.4866279138 7818564.401530461, 694891.8793166095 7818573.993024927, 694901.9830676176 7819496.508052591))",25
26,,"POLYGON ((695775.6357266519 7819486.919952681, 696649.2916080164 7819477.288915299, 696639.09716061 7818554.767083332, 695765.4866279138 7818564.401530461, 695775.6357266519 7819486.919952681))",26
27,,"POLYGON ((696649.2916080164 7819477.288915299, 697522.9507261014 7819467.614939551, 697512.7109290848 7818545.089682642, 696639.09716061 7818554.767083332, 696649.2916080164 7819477.288915299))",27
28,,"POLYGON ((697522.9507261014 7819467.614939551, 698396.6130952982 7819457.898024544, 698386.3279477248 7818535.369327502, 697512.7109290848 7818545.089682642, 697522.9507261014 7819467.614939551))",28
29,,"POLYGON ((698396.6130952982 7819457.898024544, 699270.2787299949 7819448.138169382, 699259.948230914 7818525.606017012, 698386.3279477248 7818535.369327502, 698396.6130952982 7819457.898024544))",29
30,,"POLYGON ((699270.2787299949 7819448.138169382, 700143.9476445848 7819438.3353731595, 700133.5717930415 7818515.7997502675, 699259.948230914 7818525.606017012, 699270.2787299949 7819448.138169382))",30
31,,"POLYGON ((700143.9476445848 7819438.3353731595, 701017.6198534567 7819428.489634972, 701007.1986484921 7818505.950526364, 700133.5717930415 7818515.7997502675, 700143.9476445848 7819438.3353731595))",31
32,,"POLYGON ((687029.556103985 7818658.383750033, 687903.1350700846 7818649.1787901595, 687893.3901058862 7817726.68959952, 687019.8564976947 7817735.897816443, 687029.556103985 7818658.383750033))",32
33,255.06813049316406,"POLYGON ((687903.1350700846 7818649.1787901595, 688776.7171281124 7818639.930885455, 688766.9268051052 7817717.438422576, 687893.3901058862 7817726.68959952, 687903.1350700846 7818649.1787901595))",33
