,pop_grid_pop,geometry,pop_grid_id
40,,"POLYGON ((414029.0439853204 544101.454219586, 414953.0215664878 544100.3870029306, 414951.9641620936 543179.1534142619, 414027.97509013937 543180.2188417516, 414029.0439853204 544101.454219586))",40
41,,"POLYGON ((414953.0215664878 544100.3870029306, 415876.9973629061 544099.3313209614, 415875.9514491864 543178.0995021206, 414951.9641620936 543179.1534142619, 414953.0215664878 544100.3870029306))",41
42,,"POLYGON ((415876.9973629061 544099.3313209614, 416800.9713939685 544098.2871735662, 416799.9369708124 543177.0571052162, 415875.9514491864 543178.0995021206, 415876.9973629061 544099.3313209614))",42
43,,"POLYGON ((416800.9713939685 544098.2871735662, 417724.94367906795 544097.2545606341, 417723.92074636556 543176.0262234377, 416799.9369708124 543177.0571052162, 416800.9713939685 544098.2871735662))",43
44,,"POLYGON ((417724.94367906795 544097.2545606341, 418648.9142376014 544096.233482056, 418647.90279524424 543175.0068566761, 417723.92074636556 543176.0262234377, 417724.94367906795 544097.2545606341))",44
45,,"POLYGON ((418648.9142376014 544096.233482056, 419572.8830889615 544095.223937723, 419571.8831368421 543173.9990048228, 418647.90279524424 543175.0068566761, 418648.9142376014 544096.233482056))",45
46,,"POLYGON ((419572.8830889615 544095.223937723, 420496.85025254195 544094.2259275282, 420495.86179055437 543173.002667771, 419571.8831368421 543173.9990048228, 419572.8830889615 544095.223937723))",46
47,,"POLYGON ((420496.85025254195 544094.2259275282, 421420.81574773364 544093.2394513657, 421419.8387757729 543172.017845415, 420495.86179055437 543173.002667771, 420496.85025254195 544094.2259275282))",47
48,,"POLYGON ((421420.81574773364 544093.2394513657, 422344.7795939357 544092.2645091307, 422343.8141118981 543171.0445376503, 421419.8387757729 543172.017845415, 421420.81574773364 544093.2394513657))",48
49,,"POLYGON ((422344.7795939357 544092.2645091307, 423268.7418105387 544091.3011007197, 423267.7878183217 543170.0827443736, 422343.8141118981 543171.0445376503, 422344.7795939357 544092.2645091307))",49
